A5;A10;A20;A40;globale
1,301166875;1,682086964;-0,344834384;0,34187379;6,487867445
1,781712797;1,316600289;0,953080528;1,008939835;7,555611215
0,723456831;-1,525090171;-1,097014145;-1,00530279;1,914035334
-0,276671337;0,53963343;0,733795973;0,883262952;5,369714674
-0,464589097;-0,525701967;1,000880101;0,289598779;4,292948015
-1,713739611;-0,471553366;0,669019267;1,016506577;3,335216169
1,456899572;1,696511566;0,424476082;-0,871700914;6,791346179
1,106208307;0,534501831;0,590644547;1,100787046;6,268077749
0,549397875;0,829921833;0,928003988;0,41927565;5,820055111
1,210620497;1,332972426;2,106920135;1,846305752;8,411254192
0,378536703;0,420080924;0,453852834;-0,123050448;5,344854272
-0,888767359;-1,434930239;-0,365035896;-1,297699188;1,398116962
-0,730386843;-0,519969936;0,334885346;0,655618052;3,738919887
0,355738869;0,454745586;-0,490830928;0,270708356;4,396103354
-1,244815755;-0,887470207;1,127182246;-2,011537462;2,381046091
0,644762898;0,853314818;0,04900133;0,46543471;5,561862089
-0,184148784;-0,062647891;0,1076043;-1,383197534;3,386927305
-0,243364083;-0,309427116;-0,254483588;0,045361568;3,719452769
0,71068093;0,138636548;1,021358593;0,186636053;5,240839179
1,405546382;1,008593878;1,703319141;-0,011351146;7,376496538
0,106485538;-0,927915492;-1,493776849;-0,752841464;2,478917288
0,981629864;0,400489249;0,775911762;0,364501588;6,084189332
0,434905998;1,412979091;0,239954496;-1,230861431;5,679886668
1,046430948;0,326907381;0,054630419;1,773134002;5,986454251
0,72532711;0,774780844;0,89693605;0,104997483;5,61076927
1,583609356;1,018616145;0,794627065;1,098251728;6,86482296
1,483035566;1,900199627;1,921456714;1,193431103;9,007300392
-0,560882344;-0,255959378;2,717515772;0,483106255;4,791254094
0,920446561;-0,252643098;1,874035368;0,840799212;5,869534492
0,109801481;-0,263875667;-0,21389033;2,814860725;5,662411173
-0,790312781;-0,179070869;-0,68265235;0,023310077;3,115914536
0,613694205;0,647693432;1,868864005;0,828789921;6,993750064
-0,881525911;-0,051728766;-0,726438401;-1,735014849;2,359660509
-0,800301284;-0,441793675;0,434475603;0,926764835;3,9793521
-1,292522517;-0,804614029;0,374807107;1,207579074;3,319325385
-0,893835442;-0,800525095;0,036455951;0,056453493;3,239410751
-0,815324407;-0,852127708;2,698919295;1,723223513;5,744890261
0,514775478;1,226510715;-0,296519841;-0,135937827;4,967979978
1,434370678;1,727254773;1,878869301;0,526441903;8,510062789
1,33924513;0,595006565;1,183830588;2,037391758;7,799464442
-1,340500789;-1,476437035;0,22375968;-1,231759161;1,406374642
0,160517756;0,25794405;1,56602375;0,092060559;6,03896916
0,02251742;0,432429318;-0,419574581;0,938542434;4,751545472
0,899813988;-0,394147365;0,176209612;-0,534527459;3,948608647
1,173559927;2,571104828;1,118963792;0,293430497;8,340186621
0,158739701;2,179529477;0,515879381;1,200635816;6,719569472
-0,18615883;-0,448980007;1,648997597;0,142508194;4,70539483
0,909651209;0,70485344;0,572326431;0,043102463;5,892374858
-0,483151092;-0,274828807;0,867826777;1,656583893;4,979503262
0,796598779;0,723089429;-1,015042606;-0,617850757;4,651714036
-1,332367451;-0,823515001;-0,975376722;1,025613004;2,761852332
-0,524153564;-0,861878236;-0,295378211;0,928516026;2,826883602
0,326713702;0,873629942;1,82679952;0,189211688;6,541694075
1,136690789;-0,030558335;-0,4540211;0,420314629;4,663702775
-0,243921352;-1,084936389;1,315531056;-0,03713538;4,342612597
1,173851283;0,761822371;0,02248064;0,372417961;5,889787258
-1,190558379;-1,01045376;-0,646685902;-1,331993026;0,7736961
-1,97965663;-1,59724716;-1,690117809;-1,212767169;-0,372013958
0,540649704;-0,286200729;0,051433369;0,080532588;3,366240486
1,76327641;1,108138987;1,56125101;1,881949483;8,057952025
-1,958413858;-1,092881023;-1,010802475;-1,703632947;-0,005911099
-0,445276999;-1,005753782;0,312400543;0,282603316;3,386195042
-0,092119267;-1,314481521;1,00393594;0,859821664;3,724171363
-0,281097896;-0,116808107;-0,025843736;-0,539194976;3,535527729
0,537244866;0,066818797;-0,094503361;1,640814453;5,510689211
0,421701747;1,422126745;1,739187568;0,504079713;6,910718255
0,172813611;-0,935464868;-0,060409435;-0,523355337;3,43921409
0,347486934;0,725932177;0,933958032;0,784220379;6,33971443
-0,600935145;-0,135625642;1,227217639;0,123118181;4,355257809
0,43561002;-0,038428599;0,562655208;1,073208256;5,723436035
1,402973026;1,223160515;-0,205155692;-0,967132666;4,577614529
-1,871661275;-1,045189867;2,77886616;2,545201714;4,697339743
1,754808254;0,605057446;0,910888808;1,189648002;7,265980239
-0,796410031;-0,501346815;-0,18220929;1,58074544;3,522976901
-0,310684345;-0,375911198;0,391427004;2,428812254;5,3803925
1,425939025;1,189564816;0,800362502;1,539700265;7,450771187
-1,014062972;-1,278505493;-1,237144321;-1,00797399;1,092303321
1,139906287;1,13859713;0,078331466;0,516307262;6,165654865
-0,468054285;0,4582731;0,951749031;0,44076369;5,463679208
-0,335052186;-0,338244123;-0,876278051;0,497986206;3,046851689
-0,955091821;-0,048309603;2,623945174;0,308266832;5,386637609
0,505399023;0,600924052;1,171179095;-0,235912586;6,08798459
0,713685917;0,202342552;0,499217541;0,757931498;5,901408299
0,265660517;0,361297999;0,718395821;-0,197315286;5,132279355
-1,877182685;-0,739443727;0,059756627;-0,967270026;1,691224802
2,143594073;3,016187887;1,770213344;1,354728186;10,61683266
-2,047475414;-1,224491162;-0,373937259;0,048404202;1,948976347
-0,114682946;-1,817685338;-0,422681698;0,076931166;2,155645302
1,466015482;0,984050159;0,562440103;0,967517978;6,957067799
0,664941961;1,551061723;1,054026028;1,436814632;7,607118537
0,938736134;0,229279491;0,916539638;-0,695704586;5,552087649
-0,925374;-0,16318753;-0,275108359;0,929230984;3,62804249
0,063689116;-0,759334283;-1,003714639;0,609432259;3,587837695
0,290204962;0,643478351;-0,28527603;-2,567421362;3,487378938
0,528235868;-0,798336636;-0,589056196;-0,319938759;2,830199727
1,013644725;1,533900508;1,568220378;1,367725339;8,334115181
1,629158926;1,557591902;2,89897943;0,768787831;8,720112996
0,431267267;0,701516698;1,671763685;0,204465858;6,508501323
0,368524582;0,086337775;0,474866525;1,635199509;6,264960583
-0,758483889;-0,279836779;1,202200113;-0,045611957;4,121512939
-0,750822266;0,463577776;0,581261365;-0,669436339;3,966700977
0,46788001;-0,222876609;0,487651753;-0,339056787;3,95206208
0,94367038;0,640682355;0,290733962;-0,091730309;4,69805197
-0,810063478;-0,177043887;-0,909787881;-0,556339209;2,686945669
-0,721419621;-0,821238088;-0,354484719;0,141823569;2,563360085
0,7499167;0,847459179;1,299742093;2,182019172;7,852771834
-0,433988863;-0,139997281;0,323161984;0,441953157;3,944484815
0,779743744;0,220040298;-0,041764347;1,590348613;5,87854379
0,063401624;-0,098197716;0,021743415;0,131732804;4,574075806
-0,228939697;0,049168258;1,167102386;0,836838116;4,238353546
-0,84412122;-1,841820488;1,523575902;2,518940671;4,413392393
1,475146299;1,374269666;-0,302465812;-0,119545965;6,021192135
